Number_of_Customers,Number_of_Views,Product_Category,Stock_Level,Historical_Price,Competitor_Price,Seasonality_Index,Discount_Offered,Rating,adjusted_price
233,553,Clothing,93,205.24485650171474,107.02426863162339,1.0,0.2,2.737546812797602,508.7452294138248
172,985,Beauty,81,22.81651082088242,111.85044075004099,0.8,0.0,4.157200699304779,38.28721815796855
450,666,Home,87,226.10304552262798,407.3328326403439,1.2,0.0,3.53493620347518,1387.4505066161262
304,934,Clothing,389,452.0433042236982,239.83872982563284,1.0,0.3,1.1325448256643984,352.3619602153955
343,496,Beauty,185,429.7414128739194,458.74425205562216,1.0,0.2,4.874754816278606,792.4801323427653
329,614,Home,242,210.40862085066132,386.80815641479506,0.8,0.0,1.7257321467013105,227.89937863330888
374,125,Beauty,67,20.888505972587517,370.8496047177942,1.2,0.2,2.102478246832367,137.8641394190776
421,412,Electronics,310,321.7905635839547,59.95731724078183,0.8,0.0,4.2371761140853,348.48572930892584
147,225,Electronics,450,373.1852696136037,27.579026935304135,1.0,0.3,1.7593594563498396,121.63688388736084
247,507,Home,432,154.17935228129468,165.2137816333321,0.8,0.1,2.604351134829123,70.35990764615202
444,664,Beauty,373,243.5653598135914,116.47619681598727,1.2,0.1,4.459964872613193,346.9829510927313
289,297,Electronics,434,496.00982967137713,359.03135410497146,0.8,0.1,3.549089104806694,263.62637383913193
193,910,Clothing,186,292.40807636098333,230.8595248413647,1.0,0.1,2.2083223979453783,301.7901536773785
146,287,Beauty,238,182.02670377416766,266.3417235681703,0.8,0.3,3.5761988861031133,88.95698326704094
250,797,Beauty,389,317.4695495536652,408.7333266072305,1.0,0.3,4.250497902150002,203.50612150875978
173,916,Electronics,217,98.2109303634014,244.4672940651976,1.0,0.3,2.6155571303914167,77.93803189389195
236,909,Electronics,107,107.63366290454421,277.0138971946456,1.0,0.2,3.2866987379045867,235.19948560622623
375,815,Home,306,463.2131102098683,422.7369305399308,0.8,0.0,4.9517107394082425,452.6512477620863
398,583,Beauty,37,127.20802017297204,221.35454656068129,1.2,0.0,4.858251372215987,1598.8039588055642
308,549,Clothing,394,162.2867958157146,50.732086877663505,1.0,0.1,3.036149247749111,126.54261547149393
197,622,Electronics,435,276.4508485651794,265.63555270056145,0.8,0.1,1.384565026043199,99.92810489420248
301,970,Beauty,348,450.8493839360271,293.8872252740953,1.0,0.0,3.8027283552540148,388.8414457442526
492,453,Electronics,275,392.90995596231704,260.7804341133666,0.8,0.0,2.0744831483207937,560.3237632853912
469,757,Home,9,31.454121128238704,136.44426343687752,1.0,0.0,3.6778997125687707,1475.1982809143951
452,696,Beauty,25,349.58453776020093,119.60813344354273,0.8,0.3,2.4070223928727867,4861.914186695717
395,199,Beauty,47,256.9901265151565,191.18062224660235,1.0,0.3,3.8750337539278585,2114.814582780975
196,715,Home,346,243.0208925811665,91.4520818668031,1.0,0.3,2.4692902331354554,137.26828514671075
197,657,Clothing,369,348.86359974451614,336.35160284417907,1.0,0.1,4.764781109518212,185.74629499910725
401,655,Electronics,13,106.15370264733161,311.1907016270257,1.2,0.3,1.546691489831126,3648.6544081354264
248,377,Home,99,490.9294451942427,319.87385168260397,0.8,0.0,1.2736193484888911,974.0040192653775
357,792,Beauty,186,326.2001998335,120.15077163857121,1.2,0.1,4.124796388999805,747.2950032549273
466,798,Home,11,189.17152555980954,130.7992169599032,0.8,0.1,2.6053038405016644,5876.928727391417
473,725,Beauty,371,304.099081954379,395.8212269681876,1.0,0.3,2.8623023599585147,386.66361764629374
177,590,Home,378,116.07072301191394,348.1547685536725,0.8,0.1,4.735269040876365,43.36573714640373
88,354,Clothing,278,320.58251377892856,438.8381260920952,0.8,0.0,3.359682871779539,80.89250526894828
387,480,Beauty,340,23.826398961520702,207.71780171062971,1.0,0.1,3.640682593092193,27.040517296505904
409,991,Home,327,177.17913659009943,278.19063772789883,1.0,0.2,1.0778637056294849,220.9337404431423
178,641,Clothing,166,376.28327940627815,372.0010759059026,1.0,0.0,3.6820576284778794,401.0684055947156
316,363,Clothing,121,405.90914606592855,487.3359348259527,0.8,0.0,2.553411743729178,841.0969846349734
490,709,Electronics,392,133.93051252384436,494.9195882943909,1.0,0.3,2.8408578500950994,166.98715301955147
483,924,Beauty,471,274.31063602719337,499.59595211435743,1.0,0.0,4.2322004760031815,280.7034686464712
200,978,Electronics,94,268.9615159476678,446.35797670175515,0.8,0.0,3.095174370727315,452.98781633291424
464,428,Clothing,24,216.51346272462243,323.42890137716824,1.2,0.1,4.9474832382058285,4822.18784180279
347,214,Electronics,16,121.93216154895947,13.415765886831851,0.8,0.2,4.187244515224348,1991.080473293597
148,375,Electronics,425,354.58183428209867,352.7764440061005,0.8,0.1,3.9143661930023694,98.55044408216077
312,587,Home,28,133.65722405530462,126.91376290710119,0.8,0.2,3.354746628656149,1150.373900834622
301,380,Electronics,443,456.4026112067417,38.01190218201944,1.0,0.0,2.6495868874581934,309.4080765162821
193,374,Clothing,322,268.9656326480663,351.6203701831167,0.8,0.1,1.2114893345830917,128.57056867139764
395,872,Electronics,340,436.5343852822047,380.4453543163347,1.2,0.1,1.073983629722158,606.7955971371409
161,942,Beauty,312,152.46393319404035,333.1222288821973,0.8,0.3,1.1870350660885944,62.739152061956545
109,818,Home,71,405.4687865667787,188.9331940699656,0.8,0.1,4.835345535644636,491.0677526197653
418,995,Clothing,269,65.69515660099633,260.39202079877043,1.0,0.2,2.292848459448365,101.70583503413505
51,427,Electronics,249,385.74686758362276,468.1243372279162,1.0,0.2,3.8024379293342454,78.69236098705903
434,310,Beauty,294,199.6034664633981,367.50937332870166,1.2,0.0,3.377258417245483,352.3846960479244
353,826,Clothing,143,240.29514352110755,257.2952744146746,0.8,0.3,3.286670837750946,471.2454759052831
303,651,Electronics,273,91.73558692719067,300.79008445602534,0.8,0.3,3.316966255564368,81.15586230347088
189,125,Home,222,19.127567376952246,464.5649631897146,0.8,0.1,2.2091832934822806,12.969005324642062
86,126,Electronics,74,336.436771632858,202.95343591214197,0.8,0.0,4.54613018199297,308.6246651778751
209,801,Clothing,101,297.98195886620493,59.90342058818424,0.8,0.2,4.6768249070014685,488.4567012002888
58,182,Clothing,19,314.98979451413214,169.65485843450497,0.8,0.3,3.5781031410270483,730.7763232727866
282,995,Clothing,116,134.9508614331907,213.44810522078035,1.0,0.0,4.455796883945301,325.26617883897245
148,781,Beauty,173,127.24595681272196,143.75229623163924,1.2,0.1,1.2399240676783814,129.87863178126102
196,512,Electronics,372,416.8451925219313,269.19647857252465,0.8,0.3,1.4015650030266484,175.23143749983603
353,266,Electronics,172,383.0138487706842,159.3803588215779,0.8,0.1,3.23626489837487,625.220294178273
257,799,Electronics,3,175.0271567622667,60.55799683736747,1.0,0.2,4.386028163193446,11245.494821975637
180,268,Home,339,322.52480082808336,102.15357166696485,0.8,0.2,2.2617176047232737,136.59873917424707
453,900,Beauty,478,415.7935020427188,459.8964808773382,1.0,0.0,3.192223664634126,393.2243349172267
201,328,Beauty,147,445.52642668679493,318.50185825942157,1.2,0.1,1.0398421259363233,726.0876629517225
103,708,Home,394,12.84506784552889,164.01126925389468,0.8,0.0,4.946520048510664,2.6795787100546344
169,466,Beauty,113,408.59657263601486,189.78977712521555,1.2,0.2,4.067923473248946,726.8717976367001
210,627,Home,320,181.69224378099366,251.7577539904223,0.8,0.3,2.4456765860700638,95.09126777323033
457,890,Clothing,491,362.00535954032654,339.8337164457255,1.2,0.2,4.9320513226244636,403.5035349022664
165,746,Clothing,401,191.9866686539998,295.2681460234473,1.2,0.0,1.3697119571914884,94.5605979937611
124,637,Beauty,166,307.06205252906733,467.0220810358413,0.8,0.1,2.856703061482504,182.39853659211664
162,963,Clothing,299,326.9233956029491,316.6169250204316,1.2,0.2,1.2354051400069475,211.84636035071102
469,623,Clothing,480,208.4464577489508,456.2880700064213,1.0,0.0,2.3398600859676475,203.24613032070255
471,171,Clothing,117,261.26481225749495,12.660777990637023,1.0,0.1,1.87745671932321,1042.8451404515265
153,744,Electronics,99,365.89355224039247,446.37414124175376,1.2,0.0,2.266203412724507,671.7805619133605
389,205,Clothing,273,243.38958166048243,363.5147081033617,1.2,0.2,4.789637264182798,414.65057196756646
303,831,Electronics,174,16.850437691731628,94.37479251492213,1.0,0.1,2.708747986907549,29.175329260541048
276,984,Home,158,16.32305652878273,138.88862943007504,0.8,0.2,2.299443245041463,22.667489821102055
161,788,Home,383,334.0423165242029,275.9768995903019,1.0,0.2,3.563089520206231,140.05420041769963
148,381,Home,226,425.14639335324307,71.219696121766,1.2,0.2,3.733476764266488,332.6255482798941
202,232,Home,422,394.78403338185825,394.8304518649024,1.0,0.2,4.935075465255219,188.52570861261316
398,633,Home,37,162.0961479472501,397.6751944489891,0.8,0.2,3.1842310891721484,1358.1950922738008
451,368,Clothing,462,240.85266364850767,157.46500444099001,1.0,0.0,4.0102545752648755,234.61026199887033
433,511,Clothing,430,124.73876264981682,44.21033243667003,0.8,0.3,2.5286600770369994,100.25407745219616
415,772,Clothing,197,494.68345622666953,494.53525502445154,1.2,0.3,1.6841305849747976,1244.2038444488962
387,718,Home,135,137.64816013751363,132.85715082971916,1.0,0.2,2.7193417177748382,391.68998509718955
243,890,Home,103,213.96818049618963,43.103739145499084,1.0,0.2,2.6751033547660388,499.9448832747508
359,964,Electronics,469,343.7531861489086,171.68283009794231,0.8,0.2,2.6824539667723863,210.05513842971607
212,846,Beauty,192,439.2486581288802,484.8115984654036,1.0,0.1,3.781683039633184,482.49075400685285
257,117,Clothing,249,35.2230851928969,398.53453024847755,1.0,0.2,2.623769245094224,36.20933157829802
494,853,Beauty,12,157.4996412532895,245.36320910697026,0.8,0.1,4.816650917541106,4787.9890941
218,216,Home,54,288.8030655025856,159.61190664558333,1.0,0.0,4.93099872953708,1144.7103323557028
210,897,Home,343,312.9734098743299,217.41998828825967,0.8,0.3,3.0934457176631067,152.8474792409518
117,893,Home,84,44.3134448649318,18.509148033014654,1.2,0.2,3.2337760368532713,73.19538422395793
338,243,Beauty,108,335.3985815426159,362.00153590625456,1.0,0.3,2.6305054869734956,1040.0433079027905
447,816,Electronics,42,268.7515391482014,58.82569306040316,0.8,0.0,2.422374326706969,2235.012799985973
326,650,Home,387,415.53741588745083,264.3284126684105,0.8,0.3,4.941306143821059,279.309685730534
353,765,Electronics,70,118.87269634206734,287.26407590265916,1.0,0.0,1.1626274747428442,591.0149550528137
453,787,Electronics,443,105.56322266071929,10.827989408124006,0.8,0.2,2.640344930957867,86.16241417172222
433,852,Clothing,267,398.73523874469834,490.1405267289414,1.2,0.0,1.605361548730488,773.0702613871091
441,521,Beauty,58,354.89587318041197,158.04812846755445,1.2,0.2,3.905121073317022,3183.2355268995593
184,997,Home,460,397.9199466830606,47.83988298613676,1.0,0.3,1.7777827065952891,158.8227119082064
244,468,Electronics,437,393.14772910375893,428.6503935471502,1.2,0.0,4.538582913589753,262.8165641131977
450,745,Beauty,43,60.96033115692574,84.45677598515917,1.0,0.1,2.49791190528541,623.4579322867405
177,657,Beauty,271,146.50569317658392,22.228016749999377,1.0,0.1,4.668594931586553,95.3364253391741
82,149,Home,389,137.4417167068587,252.39843300051965,0.8,0.1,4.946250120340996,23.11840157941008
225,777,Clothing,13,467.94776789425146,73.65932304081096,0.8,0.2,4.084685655464709,6016.47130149752
492,205,Clothing,370,248.8586212846693,491.38730251340155,0.8,0.0,3.492632196621324,264.0182030664309
420,315,Electronics,111,64.41799502300852,15.101383440132755,0.8,0.1,1.5996066588086588,193.25398506902556
424,757,Clothing,378,151.89317390570918,35.08669865242967,1.0,0.2,4.732241344452638,169.92798347235012
71,524,Clothing,313,437.231807773071,418.3091435354948,0.8,0.1,4.107466627607245,79.09161363538355
287,171,Clothing,414,425.0625253010035,127.4783310586327,0.8,0.3,2.1521831149304598,235.16712243159137
207,941,Beauty,227,451.16634688586333,456.68240915813266,1.2,0.3,2.8740077374498347,491.5338621335459
87,884,Home,484,200.37909864113982,162.4571562027303,1.0,0.3,1.270660023631626,35.94429192119415
279,858,Beauty,168,324.2570711300983,44.19349916659881,1.2,0.1,3.6360012896355927,642.3743633985615
414,545,Beauty,375,146.30522073890862,15.189981530352455,1.2,0.2,1.5010586748091574,193.30966399757924
100,285,Home,290,98.6044122646632,148.45796575801617,1.2,0.1,3.6061251395767773,40.66161330501575
487,169,Beauty,245,20.73152720392028,242.12798199299064,0.8,0.2,3.686214645403332,32.83334552295667
313,249,Electronics,265,119.48606534778123,10.497894353774251,1.0,0.1,2.2985162074508754,140.59826486411853
332,345,Electronics,336,306.1433270772137,294.7425292465082,1.2,0.2,4.794650716343925,361.92136945864075
76,873,Beauty,242,453.0630536673284,173.49416375061858,1.2,0.1,4.115850023497149,170.0384794010714
275,637,Clothing,489,75.37607107556647,201.1752293875816,1.0,0.0,2.9869346201287827,42.30289703220567
326,751,Beauty,157,459.82566487306656,138.09136461707223,0.8,0.0,4.67427674914653,759.0033759423782
335,198,Clothing,299,179.23876508714346,269.2321506661208,1.2,0.2,4.423373055827729,240.17994521677224
146,377,Beauty,438,219.14591973101716,122.76008476439047,1.0,0.3,3.7688729030290387,72.88224209733144
333,662,Electronics,326,188.83948482968592,76.06282221667055,0.8,0.3,1.611861257446849,153.84354360436797
416,762,Clothing,17,210.2179885606549,446.417070203542,0.8,0.3,2.988295702080789,3886.6970329436645
497,554,Electronics,82,137.00464310195596,201.37194168497072,0.8,0.2,4.457691490247172,656.3017602088879
366,203,Beauty,334,352.3162923726049,47.69587160828599,0.8,0.0,3.4355661873940146,307.93495643790664
353,700,Home,230,381.5097240323818,122.8581497375024,0.8,0.2,3.1820457791441625,466.3997665227041
196,752,Clothing,491,413.32531651760974,161.87204461840022,1.0,0.1,4.820896801193221,164.6580529216494
53,824,Clothing,341,177.23189584638385,387.12669158078495,0.8,0.1,1.0661922615553623,21.972609309610164
84,332,Beauty,252,384.66717660361945,20.90519231938109,1.2,0.1,1.0481855397343876,153.2587011922721
241,493,Beauty,166,322.46092516363944,244.34224935427602,1.0,0.1,4.571282080554716,465.3478021822581
98,600,Clothing,41,479.37888255179246,209.76931782479176,1.2,0.1,1.1541488601009036,1342.260871145019
66,794,Home,248,218.14473168228832,484.5161968011129,1.2,0.1,2.3301748548208363,69.38579417364352
221,350,Beauty,247,496.23176666284377,98.23675602533963,0.8,0.3,4.6961019271716715,353.7652272015757
269,620,Beauty,437,372.793074703857,317.6566656202222,0.8,0.3,3.764610375261077,183.1622595348631
207,178,Beauty,379,390.3760999299087,109.0764736954375,1.0,0.1,3.5926356234557746,212.65224390918712
95,151,Home,285,22.59538145373389,278.7268065442021,1.0,0.2,3.6279932606225858,7.505458874492026
422,997,Clothing,19,253.72519215468725,281.9809839317567,1.2,0.0,2.2705719153963875,6424.321865356681
55,880,Electronics,381,268.88498903289235,46.91989763064161,0.8,0.1,3.1221343640503245,30.971045857191793
148,325,Beauty,351,29.8940499410938,233.66113415664356,0.8,0.1,3.5198922561874593,10.055271343822461
429,150,Home,380,162.94429951037196,235.96649290038192,1.2,0.2,2.2228613027664506,220.16725823606166
282,285,Clothing,41,478.26564850762014,166.3769703296518,0.8,0.3,4.1814556632165045,2568.9697691266456
86,133,Clothing,344,218.79460381646643,145.80769130695066,1.0,0.2,2.286993435062066,54.540104139756856
329,902,Home,86,101.48397243357064,119.90600731694039,1.2,0.0,1.2857766140021223,460.527268008893
398,841,Beauty,260,261.53596644294,12.911125218588175,0.8,0.0,1.8058182951364548,319.0538379901613
351,230,Electronics,305,26.54513283802797,10.889979399596921,1.2,0.2,2.6336416736462573,36.53859461234438
230,731,Beauty,296,262.83446298572005,298.9957332873912,0.8,0.1,4.632223552576676,162.8334720180892
144,542,Clothing,349,301.19146995474307,152.81731645893686,0.8,0.3,2.6630467674899885,99.13502096796115
148,937,Electronics,239,185.27023765097306,92.26544133376822,0.8,0.1,1.3592152062961715,91.3999839078134
237,858,Beauty,166,383.6623370658442,345.52025070102684,1.0,0.1,1.785827066537534,544.4788855365573
165,531,Electronics,312,76.49989773049262,269.16323904492833,1.2,0.1,3.1778699452501695,48.39290655155763
240,803,Home,218,440.30987084154134,458.32955567181307,1.0,0.1,1.7106240188133772,482.5313653057987
302,596,Beauty,440,478.1680060913059,417.1982991652815,1.0,0.3,1.2558184486437405,327.45292027114374
465,502,Clothing,489,10.604917055415381,366.0973036389838,1.2,0.2,3.8593138615131597,12.076619830452618
210,422,Clothing,420,422.93361342114804,72.02515902065707,1.2,0.0,4.137389581181977,253.15741230909572
305,309,Electronics,390,257.9915229645934,336.38348208979363,0.8,0.0,4.40253294084151,160.99726752777696
372,714,Home,132,236.0887605808732,350.0239570394385,0.8,0.3,4.375736645436528,528.2707905929915
177,428,Beauty,206,126.95276236844674,384.0329690876082,1.2,0.2,2.5170383202655033,130.2645735606671
67,471,Home,50,229.18927014470194,138.93503464113053,0.8,0.3,3.9378799283694477,240.87342901482398
330,559,Home,105,475.70930331876735,323.7457767952381,0.8,0.1,3.3341554379347422,1184.7854346807037
272,232,Electronics,391,113.28594063764803,312.9564445584445,1.2,0.3,1.0934572073329858,94.32788526563344
